  0.133108E-01  0.892808E+07  0.891088E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.892523E+07
  0.137620E-01  0.880492E+07  0.878677E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.880191E+07
  0.142285E-01  0.867908E+07  0.865994E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.867590E+07
  0.147107E-01  0.855054E+07  0.853038E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.854720E+07
  0.152094E-01  0.841933E+07  0.839810E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.841580E+07
  0.157249E-01  0.828543E+07  0.826310E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.828173E+07
  0.162579E-01  0.814888E+07  0.812541E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.814499E+07
  0.168089E-01  0.800969E+07  0.798505E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.800560E+07
  0.173787E-01  0.786791E+07  0.784206E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.786362E+07
  0.179677E-01  0.772357E+07  0.769649E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.771908E+07
  0.185768E-01  0.757675E+07  0.754840E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.757204E+07
  0.192064E-01  0.742751E+07  0.739789E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.742260E+07
  0.198574E-01  0.727596E+07  0.724504E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.727083E+07
  0.205305E-01  0.712221E+07  0.708998E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.711686E+07
  0.212264E-01  0.696638E+07  0.693285E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.696081E+07
  0.219458E-01  0.680864E+07  0.677380E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.680286E+07
  0.226897E-01  0.664916E+07  0.661304E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.664317E+07
  0.234588E-01  0.648816E+07  0.645078E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.648195E+07
  0.242539E-01  0.632586E+07  0.628725E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.631945E+07
  0.250760E-01  0.616254E+07  0.612275E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.615594E+07
  0.259260E-01  0.599848E+07  0.595758E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.599170E+07
  0.268047E-01  0.583403E+07  0.579208E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.582707E+07
  0.277133E-01  0.566953E+07  0.562663E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.566241E+07
  0.286526E-01  0.550540E+07  0.546165E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.549814E+07
  0.296238E-01  0.534204E+07  0.529758E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.533466E+07
  0.306279E-01  0.517994E+07  0.513489E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.517246E+07
  0.316660E-01  0.501956E+07  0.497409E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.501201E+07
  0.327394E-01  0.486141E+07  0.481570E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.485383E+07
  0.338491E-01  0.470603E+07  0.466026E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.469843E+07
  0.349964E-01  0.455392E+07  0.450831E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.454636E+07
  0.361826E-01  0.440481E+07  0.435958E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.439730E+07
  0.374090E-01  0.425964E+07  0.421501E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.425223E+07
  0.386770E-01  0.411926E+07  0.407547E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.411199E+07
  0.399879E-01  0.398422E+07  0.394153E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.397714E+07
  0.413433E-01  0.385498E+07  0.381361E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.384812E+07
  0.427447E-01  0.373182E+07  0.369202E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.372522E+07
  0.441935E-01  0.361487E+07  0.357685E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.360856E+07
  0.456915E-01  0.350407E+07  0.346804E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.349809E+07
  0.472402E-01  0.339919E+07  0.336532E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.339357E+07
  0.488414E-01  0.329986E+07  0.326829E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.329462E+07
  0.504969E-01  0.320559E+07  0.317641E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.320075E+07
  0.522085E-01  0.311584E+07  0.308910E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.311140E+07
  0.539781E-01  0.303055E+07  0.300623E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.302651E+07
  0.558077E-01  0.294862E+07  0.292666E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.294498E+07
  0.584381E-01  0.284221E+07  0.282327E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.283907E+07
  0.610686E-01  0.274036E+07  0.272392E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.273763E+07
  0.636991E-01  0.264249E+07  0.262797E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.264008E+07
  0.663296E-01  0.254652E+07  0.253331E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.254432E+07
  0.689600E-01  0.245106E+07  0.243860E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.244899E+07
  0.715905E-01  0.235550E+07  0.234328E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.235347E+07
  0.742210E-01  0.225989E+07  0.224748E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.225783E+07
  0.768514E-01  0.216483E+07  0.215192E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.216269E+07
  0.794819E-01  0.207125E+07  0.205765E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.206899E+07
  0.821124E-01  0.198025E+07  0.196587E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.197786E+07
  0.847429E-01  0.189292E+07  0.187780E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.189041E+07
  0.873733E-01  0.181030E+07  0.179457E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.180769E+07
  0.900038E-01  0.173330E+07  0.171714E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.173062E+07
  0.926343E-01  0.166260E+07  0.164627E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.165989E+07
  0.952647E-01  0.159865E+07  0.158242E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.159596E+07
  0.978952E-01  0.154155E+07  0.152568E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.153892E+07
  0.100526E+00  0.149108E+07  0.147582E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.148854E+07
  0.103156E+00  0.144670E+07  0.143227E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.144431E+07
  0.105787E+00  0.140769E+07  0.139425E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.140546E+07
  0.108417E+00  0.137318E+07  0.136082E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.137113E+07
  0.111048E+00  0.134223E+07  0.133098E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.134037E+07
  0.113678E+00  0.131389E+07  0.130371E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.131220E+07
  0.116309E+00  0.128718E+07  0.127800E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.128565E+07
  0.118939E+00  0.126118E+07  0.125287E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.125980E+07
  0.121569E+00  0.123508E+07  0.122748E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.123382E+07
  0.124200E+00  0.120823E+07  0.120115E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.120705E+07
  0.126830E+00  0.118024E+07  0.117350E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.117912E+07
  0.129461E+00  0.115102E+07  0.114444E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.114992E+07
  0.132091E+00  0.112071E+07  0.111414E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.111962E+07
  0.134722E+00  0.108965E+07  0.108296E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.108854E+07
  0.137352E+00  0.105827E+07  0.105137E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.105713E+07
  0.139983E+00  0.102700E+07  0.101983E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.102581E+07
  0.142613E+00  0.996258E+06  0.988795E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.995020E+06
  0.145244E+00  0.966419E+06  0.958688E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.965136E+06
  0.147874E+00  0.937851E+06  0.929900E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.936531E+06
  0.150505E+00  0.910901E+06  0.902805E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.909557E+06
  0.153135E+00  0.885876E+06  0.877724E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.884523E+06
  0.155766E+00  0.862998E+06  0.854887E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.861652E+06
  0.158396E+00  0.842363E+06  0.834391E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.841040E+06
  0.161027E+00  0.823914E+06  0.816171E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.822629E+06
  0.163657E+00  0.807454E+06  0.800016E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.806220E+06
  0.166287E+00  0.792686E+06  0.785611E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.791512E+06
  0.168918E+00  0.779260E+06  0.772585E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.778152E+06
  0.171548E+00  0.766824E+06  0.760563E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.765785E+06
  0.174179E+00  0.755050E+06  0.749197E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.754079E+06
  0.176809E+00  0.743646E+06  0.738173E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.742738E+06
  0.179440E+00  0.732352E+06  0.727216E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.731500E+06
  0.182070E+00  0.720943E+06  0.716088E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.720138E+06
  0.184701E+00  0.709235E+06  0.704599E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.708465E+06
  0.187331E+00  0.697100E+06  0.692617E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.696356E+06
  0.189962E+00  0.684480E+06  0.680088E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.683751E+06
  0.192592E+00  0.671398E+06  0.667037E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.670674E+06
  0.195223E+00  0.657940E+06  0.653564E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.657214E+06
  0.197853E+00  0.644251E+06  0.639822E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.643516E+06
  0.200484E+00  0.630499E+06  0.625993E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.629751E+06
  0.203114E+00  0.616859E+06  0.612268E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.616097E+06
  0.205745E+00  0.603499E+06  0.598824E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.602723E+06
  0.213973E+00  0.565062E+06  0.560257E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.564265E+06
  0.222531E+00  0.532726E+06  0.528120E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.531962E+06
  0.231431E+00  0.506947E+06  0.502835E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.506264E+06
  0.240687E+00  0.484218E+06  0.480655E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.483626E+06
  0.250313E+00  0.460555E+06  0.457336E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.460021E+06
  0.260325E+00  0.434209E+06  0.431057E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.433686E+06
  0.270736E+00  0.406992E+06  0.403795E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.406461E+06
  0.281564E+00  0.382443E+06  0.379316E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.381924E+06
  0.292825E+00  0.361912E+06  0.359041E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.361436E+06
  0.304537E+00  0.343766E+06  0.341196E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.343340E+06
  0.316717E+00  0.325201E+06  0.322810E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.324805E+06
  0.329384E+00  0.305730E+06  0.303394E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.305343E+06
  0.342557E+00  0.287261E+06  0.284994E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.286885E+06
  0.356258E+00  0.271115E+06  0.269006E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.270765E+06
  0.370506E+00  0.256416E+06  0.254481E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.256095E+06
  0.385325E+00  0.241691E+06  0.239862E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.241387E+06
  0.400736E+00  0.227177E+06  0.225419E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.226885E+06
  0.416763E+00  0.213926E+06  0.212272E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.213652E+06
  0.433431E+00  0.201785E+06  0.200248E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.201530E+06
  0.450766E+00  0.189982E+06  0.188533E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.189742E+06
  0.468795E+00  0.178639E+06  0.177263E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.178410E+06
  0.487544E+00  0.168161E+06  0.166871E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.167947E+06
  0.507043E+00  0.158295E+06  0.157086E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.158094E+06
  0.527322E+00  0.148835E+06  0.147694E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.148646E+06
  0.548412E+00  0.139967E+06  0.138894E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.139789E+06
  0.570346E+00  0.131634E+06  0.130627E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.131467E+06
  0.593157E+00  0.123719E+06  0.122771E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.123561E+06
  0.616880E+00  0.116278E+06  0.115388E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.116130E+06
  0.770390E+00  0.815121E+05  0.808884E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.814086E+05
  0.962101E+00  0.568074E+05  0.563729E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.567353E+05
  0.120152E+01  0.393830E+05  0.390818E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.393330E+05
  0.150051E+01  0.271742E+05  0.269664E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.271397E+05
  0.187392E+01  0.186702E+05  0.185274E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.186465E+05
  0.234024E+01  0.127779E+05  0.126802E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.127617E+05
  0.292260E+01  0.871439E+04  0.864775E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.870333E+04
  0.364989E+01  0.592411E+04  0.587879E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.591659E+04
  0.455816E+01  0.401546E+04  0.398473E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.401036E+04
  0.569245E+01  0.271446E+04  0.269366E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.271100E+04
  0.710901E+01  0.183046E+04  0.181641E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.182812E+04
  0.887809E+01  0.123154E+04  0.122207E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.122997E+04
  0.110874E+02  0.826857E+03  0.820465E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.825796E+03
  0.138465E+02  0.554072E+03  0.549759E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.553356E+03
  0.172921E+02  0.370608E+03  0.367693E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.370124E+03
