    0.26576E-02    0.46556E+04
    0.27113E-02    0.47335E+04
    0.27660E-02    0.48125E+04
    0.28219E-02    0.48923E+04
    0.28789E-02    0.49732E+04
    0.29371E-02    0.50550E+04
    0.29964E-02    0.51377E+04
    0.30569E-02    0.52214E+04
    0.31187E-02    0.53061E+04
    0.31817E-02    0.53916E+04
    0.32460E-02    0.54781E+04
    0.33115E-02    0.55655E+04
    0.33784E-02    0.56539E+04
    0.34467E-02    0.57431E+04
    0.35163E-02    0.58332E+04
    0.35874E-02    0.59241E+04
    0.36598E-02    0.60160E+04
    0.37338E-02    0.61087E+04
    0.38092E-02    0.62021E+04
    0.38861E-02    0.62965E+04
    0.39646E-02    0.63916E+04
    0.40447E-02    0.64874E+04
    0.41264E-02    0.65841E+04
    0.42098E-02    0.66814E+04
    0.42948E-02    0.67795E+04
    0.43816E-02    0.68782E+04
    0.44701E-02    0.69777E+04
    0.45604E-02    0.70777E+04
    0.46525E-02    0.71780E+04
    0.47465E-02    0.72796E+04
    0.48424E-02    0.73823E+04
    0.49402E-02    0.74808E+04
    0.50400E-02    0.75759E+04
    0.51419E-02    0.76763E+04
    0.52457E-02    0.77806E+04
    0.53517E-02    0.78841E+04
    0.54598E-02    0.79875E+04
    0.55701E-02    0.80915E+04
    0.56826E-02    0.81956E+04
    0.57974E-02    0.82999E+04
    0.59145E-02    0.84042E+04
    0.60340E-02    0.85086E+04
    0.61559E-02    0.86129E+04
    0.62803E-02    0.87172E+04
    0.64072E-02    0.88213E+04
    0.65366E-02    0.89252E+04
    0.66686E-02    0.90289E+04
    0.68033E-02    0.91322E+04
    0.69408E-02    0.92351E+04
    0.70810E-02    0.93376E+04
    0.72240E-02    0.94395E+04
    0.73700E-02    0.95408E+04
    0.75189E-02    0.96414E+04
    0.76708E-02    0.97412E+04
    0.78257E-02    0.98401E+04
    0.79838E-02    0.99381E+04
    0.81451E-02    0.10035E+05
    0.83096E-02    0.10131E+05
    0.84775E-02    0.10225E+05
    0.86488E-02    0.10319E+05
    0.88235E-02    0.10410E+05
    0.90017E-02    0.10501E+05
    0.91836E-02    0.10589E+05
    0.93691E-02    0.10676E+05
    0.95583E-02    0.10761E+05
    0.97514E-02    0.10845E+05
    0.99484E-02    0.10926E+05
    0.10149E-01    0.11005E+05
    0.10354E-01    0.11081E+05
    0.10564E-01    0.11155E+05
    0.10777E-01    0.11227E+05
    0.10995E-01    0.11296E+05
    0.11217E-01    0.11362E+05
    0.11443E-01    0.11425E+05
    0.11675E-01    0.11486E+05
    0.11910E-01    0.11543E+05
    0.12151E-01    0.11597E+05
    0.12397E-01    0.11647E+05
    0.12647E-01    0.11694E+05
    0.12902E-01    0.11737E+05
    0.13163E-01    0.11776E+05
    0.13429E-01    0.11811E+05
    0.13700E-01    0.11842E+05
    0.13977E-01    0.11869E+05
    0.14259E-01    0.11891E+05
    0.14547E-01    0.11909E+05
    0.14841E-01    0.11923E+05
    0.15141E-01    0.11931E+05
    0.15447E-01    0.11935E+05
    0.15759E-01    0.11934E+05
    0.16077E-01    0.11928E+05
    0.16402E-01    0.11916E+05
    0.16734E-01    0.11899E+05
    0.17072E-01    0.11877E+05
    0.17416E-01    0.11849E+05
